shipment_id,shipment_date,origin_region,destination_region,equipment_type,weight_lbs,cubic_feet,lead_time_hours,num_carrier_bids,lane_volume,winning_bid_price
SHP-102323,2024-02-11 00:00:00,SE-2,MW-2,Small Straight,4443.0,25.3,15.6,5.0,115,1911.46
SHP-115894,2024-10-15 00:00:00,SE-1,WC-1,Small Straight,294.7,2.5,5.2,3.0,177,1737.94
SHP-127528,2025-05-14 00:00:00,MW-1,NE-2,Large Straight,1813.8,10.8,4.3,2.0,271,2963.71
SHP-108319,2024-05-29 00:00:00,MW-2,SC-2,Cargo Van,596.0,3.9,21.0,1.0,139,440.46
SHP-118865,2024-12-07 00:00:00,NE-3,MW-1,Sprinter Van,846.3,7.3,5.7,2.0,155,1226.56
SHP-108495,2024-06-01 00:00:00,CN-1,NE-3,Cargo Van,159.7,1.0,33.0,8.0,35,209.4
SHP-111794,2024-08-02 00:00:00,MW-1,WC-2,Cargo Van,304.0,3.3,8.2,3.0,177,711.81
SHP-118226,2024-11-25 00:00:00,WC-2,MW-1,Small Straight,1112.6,5.9,15.6,11.0,149,1052.53
SHP-102887,2024-02-21 00:00:00,MW-1,SC-1,Large Straight,2675.8,14.6,5.4,2.0,372,1864.02
SHP-129163,2025-06-14 00:00:00,SW-1,SE-2,Sprinter Van,454.0,3.0,22.7,6.0,86,765.21
SHP-128967,2025-06-10 00:00:00,CN-1,MW-1,Small Straight,697.2,6.8,15.7,4.0,95,567.46
SHP-100070,2024-01-02 00:00:00,WC-3,MW-1,Small Straight,2049.0,23.4,10.8,4.0,121,1581.05
SHP-116370,2024-10-24 00:00:00,MW-3,NE-2,Sprinter Van,193.5,1.9,5.6,2.0,43,778.97
SHP-109082,2024-06-13 00:00:00,SE-2,CN-2,Sprinter Van,569.8,3.7,7.1,2.0,23,995.01
SHP-117641,2024-11-15 00:00:00,MW-2,WC-3,Small Straight,656.3,4.5,22.3,7.0,87,964.13
SHP-121414,2025-01-23 00:00:00,NE-1,SW-2,Small Straight,1256.5,10.4,26.3,5.0,81,1228.27
SHP-116690,2024-10-29 00:00:00,WC-1,SE-1,Small Straight,1757.9,14.9,17.6,9.0,175,1791.43
SHP-109190,2024-06-15 00:00:00,SC-2,SE-1,Small Straight,1332.5,6.6,10.6,9.0,144,708.73
SHP-122797,2025-02-17 00:00:00,NE-1,NW-1,Sprinter Van,390.7,4.5,14.0,8.0,55,791.91
SHP-102528,2024-02-15 00:00:00,NE-1,NE-2,Cargo Van,635.4,6.0,9.6,5.0,196,185.61
SHP-104058,2024-03-14 00:00:00,SC-2,MW-1,Small Straight,1276.5,11.4,9.3,9.0,193,633.45
SHP-114503,2024-09-20 00:00:00,MW-2,WC-2,Sprinter Van,390.7,3.4,14.8,5.0,96,641.71
SHP-109243,2024-06-16 00:00:00,WC-1,SC-1,Sprinter Van,403.0,3.4,38.6,11.0,197,523.83
SHP-108138,2024-05-26 00:00:00,MW-2,SE-3,Sprinter Van,903.1,5.3,44.5,8.0,79,592.92
SHP-109861,2024-06-26 00:00:00,MW-2,SE-2,Sprinter Van,278.5,2.9,20.7,5.0,147,409.52
SHP-108604,2024-06-03 00:00:00,MW-1,SE-2,Large Straight,1966.3,18.6,22.3,3.0,231,1881.56
SHP-111136,2024-07-20 00:00:00,SE-2,MW-3,Flatbed,2046.6,16.1,17.6,4.0,45,1971.12
SHP-111309,2024-07-23 00:00:00,NE-1,SE-1,Cargo Van,654.0,2.5,3.1,3.0,262,726.75
SHP-106948,2024-05-04 00:00:00,SC-1,SC-2,Large Straight,590.0,4.6,4.0,1.0,168,621.31
SHP-109446,2024-06-20 00:00:00,CN-1,SE-2,Sprinter Van,407.6,3.3,15.5,4.0,40,652.04
SHP-120309,2025-01-03 00:00:00,SC-1,SE-1,Large Straight,1851.0,19.9,4.6,1.0,207,1515.03
SHP-112363,2024-08-13 00:00:00,NE-1,NE-3,Cargo Van,187.1,1.0,6.5,3.0,110,143.0
SHP-127697,2025-05-17 00:00:00,SW-2,NE-3,Cargo Van,496.9,4.2,2.4,2.0,31,1476.98
SHP-125811,2025-04-13 00:00:00,SC-1,SC-2,Sprinter Van,188.3,1.8,18.7,6.0,168,188.5
SHP-123015,2025-02-22 00:00:00,SE-1,NW-1,Cargo Van,111.0,1.0,9.6,4.0,42,723.47
SHP-102932,2024-02-22 00:00:00,NE-1,WC-3,Small Straight,1455.1,11.2,29.8,12.0,110,1130.66
SHP-105768,2024-04-13 00:00:00,SE-1,MW-2,Large Straight,3188.3,19.4,34.8,6.0,176,1969.56
SHP-100547,2024-01-10 00:00:00,WC-1,MW-2,Large Straight,1174.7,7.9,11.4,3.0,167,1762.24
SHP-117806,2024-11-18 00:00:00,SE-1,NE-1,Small Straight,2211.1,10.0,9.0,9.0,278,1354.32
SHP-101349,2024-01-25 00:00:00,NE-1,MW-2,Sprinter Van,1102.2,9.3,7.5,4.0,202,781.84
SHP-124266,2025-03-17 00:00:00,CN-2,SE-1,Large Straight,1770.9,10.5,45.3,7.0,40,1743.6
SHP-121276,2025-01-20 00:00:00,MW-2,WC-2,Large Straight,3288.7,26.0,3.9,1.0,96,3387.2
SHP-125087,2025-04-01 00:00:00,MW-1,WC-3,Small Straight,2152.8,23.2,15.1,9.0,121,1511.61
SHP-119332,2024-12-16 00:00:00,SW-1,MW-2,Large Straight,483.1,2.2,13.2,8.0,127,838.69
SHP-113539,2024-09-03 00:00:00,SE-2,NE-2,Large Straight,2432.1,17.9,19.5,6.0,109,1287.28
SHP-125856,2025-04-14 00:00:00,MW-2,SE-1,Cargo Van,168.4,1.5,32.5,10.0,173,349.28
SHP-102310,2024-02-11 00:00:00,MW-2,SC-1,Sprinter Van,116.1,1.2,24.2,8.0,227,223.22
SHP-108666,2024-06-05 00:00:00,WC-1,NE-2,Small Straight,1152.5,3.6,6.8,6.0,131,1840.6
SHP-119971,2024-12-28 00:00:00,SC-1,MW-1,Sprinter Van,428.7,5.6,2.2,1.0,318,892.25
SHP-120578,2025-01-08 00:00:00,MW-2,WC-1,Sprinter Van,536.2,3.6,20.0,5.0,157,671.16
SHP-105937,2024-04-16 00:00:00,SE-1,NE-2,Cargo Van,230.6,1.9,12.4,8.0,167,220.44
SHP-129563,2025-06-21 00:00:00,NW-1,SE-2,Sprinter Van,160.3,2.0,9.6,4.0,31,1285.38
SHP-117841,2024-11-19 00:00:00,NE-1,SE-2,Large Straight,1383.4,12.7,2.5,2.0,197,2080.44
SHP-101211,2024-01-22 00:00:00,MW-1,NE-2,Large Straight,2454.9,20.4,14.2,7.0,271,1413.77
SHP-127041,2025-05-05 00:00:00,SE-1,SW-2,Small Straight,884.5,8.2,14.2,6.0,51,795.04
SHP-106510,2024-04-26 00:00:00,NE-1,MW-2,Cargo Van,293.8,2.5,12.5,5.0,202,373.84
SHP-123428,2025-03-02 00:00:00,NE-2,NE-1,Cargo Van,50.0,1.0,6.3,2.0,233,217.77
SHP-100874,2024-01-16 00:00:00,NE-1,NE-3,Small Straight,460.8,5.0,3.6,4.0,110,389.88
SHP-123154,2025-02-24 00:00:00,WC-1,MW-3,Sprinter Van,395.4,5.7,45.8,5.0,47,653.72
SHP-106792,2024-05-01 00:00:00,MW-1,MW-2,Tractor Trailer,4210.2,29.4,7.9,4.0,321,1647.98
SHP-107700,2024-05-18 00:00:00,CN-2,SE-2,Large Straight,1123.8,8.3,18.4,1.0,31,1660.81
SHP-102304,2024-02-11 00:00:00,SC-2,NE-2,Sprinter Van,479.5,3.0,12.3,6.0,118,638.81
SHP-126118,2025-04-19 00:00:00,SE-1,CN-1,Reefer,2028.0,17.0,26.0,8.0,61,3472.55
SHP-124059,2025-03-13 00:00:00,NE-1,NE-3,Flatbed,2773.2,17.6,19.2,4.0,110,999.0
SHP-102788,2024-02-20 00:00:00,NW-1,SE-1,Sprinter Van,518.3,4.1,31.0,9.0,43,801.42
SHP-101394,2024-01-26 00:00:00,SE-2,NW-1,Sprinter Van,963.6,5.0,11.3,1.0,36,1509.81
SHP-106152,2024-04-20 00:00:00,NE-1,SW-1,Small Straight,1800.2,13.8,42.9,8.0,166,1361.73
SHP-120926,2025-01-14 00:00:00,MW-1,SC-1,Small Straight,773.9,4.8,7.3,4.0,372,590.9
SHP-330018,2025-03-05 00:00:00,SC-1,SC-1,Sprinter Van,413.6,0.8,2.2,1.0,3,180.01
SHP-300015,2024-09-01 00:00:00,NE-2,SC-1,Cargo Van,1725.3,4.0,35.9,3.0,18,1.0
SHP-330007,2024-10-22 00:00:00,SE-1,SE-1,Sprinter Van,447.5,1.3,2.7,1.0,2,119.78
SHP-115054,2024-09-30 00:00:00,MW-1,SC-1,Large Straight,1558.9,12.9,6.7,1.0,372,1513.08
SHP-106787,2024-05-01 00:00:00,SC-1,NE-2,Reefer,1358.9,18.6,3.5,5.0,212,3229.23
SHP-111203,2024-07-21 00:00:00,WC-2,WC-1,Large Straight,2016.0,17.9,6.9,4.0,68,232.3108226087967
SHP-102382,2024-02-12 00:00:00,SC-2,NE-2,Cargo Van,198.4,1.4,22.7,8.0,118,345.93
SHP-122526,2025-02-12 00:00:00,SW-2,SC-1,Tractor Trailer,3124.0,22.5,19.6,6.0,74,1501.39
SHP-128215,2025-05-27 00:00:00,MW-2,WC-1,Cargo Van,483.6,4.2,2.4,4.0,157,736.51
SHP-110433,2024-07-07 00:00:00,MW-1,SC-1,Large Straight,587.8,4.5,14.7,3.0,372,876.02
SHP-123396,2025-03-01 00:00:00,MW-1,SC-1,Flatbed,2146.9,21.9,2.4,4.0,372,2342.63
SHP-115367,2024-10-06 00:00:00,MW-1,SE-2,Small Straight,1969.8,18.7,14.6,3.0,231,1555.66
SHP-101847,2024-02-02 00:00:00,NE-3,SE-3,Sprinter Van,917.3,8.1,8.5,6.0,42,698.15
SHP-112981,2024-08-24 00:00:00,MW-2,SE-1,Small Straight,2043.4,14.2,3.3,2.0,173,2623.24
SHP-101682,2024-01-31 00:00:00,SW-2,NE-2,Small Straight,991.7,7.5,18.6,2.0,45,1064.55
SHP-116825,2024-11-01 00:00:00,NE-1,SW-2,Large Straight,913.7,7.3,5.0,1.0,81,3460.03
SHP-108513,2024-06-02 00:00:00,WC-1,SC-1,Reefer,2223.7,18.4,34.8,10.0,197,3257.68
SHP-113322,2024-08-30 00:00:00,MW-3,SW-1,Cargo Van,448.3,3.6,18.9,3.0,46,499.63
SHP-124340,2025-03-18 00:00:00,WC-3,SC-1,Small Straight,825.8,6.8,2.8,2.0,83,1402.27
SHP-114686,2024-09-23 00:00:00,SE-3,SC-1,Sprinter Van,503.9,4.4,27.8,5.0,79,312.28
SHP-116238,2024-10-21 00:00:00,MW-1,SW-2,Small Straight,1734.7,17.6,20.3,9.0,105,1323.09
SHP-115937,2024-10-16 00:00:00,NE-3,MW-1,Sprinter Van,453.1,5.0,5.3,2.0,155,1026.51
SHP-120781,2025-01-11 00:00:00,NE-1,SC-1,Small Straight,1292.3,11.2,4.1,1.0,274,1883.67
SHP-124316,2025-03-18 00:00:00,SW-2,MW-2,Sprinter Van,749.5,6.8,42.7,8.0,41,513.07
SHP-106174,2024-04-20 00:00:00,MW-2,SC-2,Cargo Van,291.1,3.6,21.3,5.0,139,300.7
SHP-121321,2025-01-21 00:00:00,SE-2,NE-1,Small Straight,2130.5,15.8,23.7,5.0,180,779.08
SHP-113225,2024-08-28 00:00:00,SE-1,SE-2,Reefer,982.2,9.5,7.4,3.0,171,894.13
SHP-127562,2025-05-15 00:00:00,SW-1,SC-2,Flatbed,2340.0,15.3,4.4,5.0,106,1566.45
SHP-119664,2024-12-22 00:00:00,SW-1,SC-1,Reefer,1691.7,17.6,6.9,5.0,145,2478.74
SHP-123992,2025-03-12 00:00:00,NE-3,NE-2,Small Straight,634.1,8.2,9.8,3.0,76,574.55
SHP-123031,2025-02-22 00:00:00,SE-1,SW-1,Large Straight,1448.6,13.7,42.4,8.0,122,1264.44
SHP-120286,2025-01-02 00:00:00,SC-2,MW-2,Cargo Van,164.7,1.6,6.4,3.0,109,270.55
SHP-129423,2025-06-18 00:00:00,MW-2,MW-1,Small Straight,1632.2,18.4,7.6,5.0,274,564.03
SHP-128162,2025-05-25 00:00:00,SE-1,SW-1,Sprinter Van,304.3,2.6,18.0,2.0,122,667.08
SHP-106049,2024-04-18 00:00:00,SC-2,SW-1,Small Straight,473.3,4.6,2.8,4.0,87,482.79
SHP-110358,2024-07-06 00:00:00,NE-2,SC-1,Cargo Van,699.9,7.9,5.9,2.0,173,1289.32
SHP-107332,2024-05-11 00:00:00,SC-2,MW-1,Sprinter Van,148.7,1.0,11.3,6.0,193,430.68
SHP-110851,2024-07-15 00:00:00,MW-1,NW-1,Sprinter Van,83.5,1.0,11.1,8.0,73,569.56
SHP-116624,2024-10-28 00:00:00,MW-1,MW-2,Small Straight,1820.2,14.5,47.4,3.0,321,2867.454174210691
SHP-112687,2024-08-19 00:00:00,NE-3,MW-2,Cargo Van,1483.3,10.6,15.4,8.0,90,603.64
SHP-117044,2024-11-05 00:00:00,NE-1,SC-1,Sprinter Van,626.4,3.9,7.8,1.0,274,1047.93
SHP-120566,2025-01-08 00:00:00,WC-1,NE-1,Sprinter Van,1170.6,5.4,5.6,1.0,198,2079.01
SHP-125685,2025-04-11 00:00:00,MW-1,SC-1,Small Straight,2382.2,17.1,34.3,8.0,372,836.08
SHP-119762,2024-12-24 00:00:00,SC-2,SE-3,Small Straight,1283.5,7.1,19.6,6.0,62,673.7
SHP-102814,2024-02-20 00:00:00,MW-3,WC-1,Small Straight,815.5,5.7,16.1,6.0,52,924.82
SHP-124160,2025-03-15 00:00:00,CN-2,NE-2,Sprinter Van,153.9,1.5,13.4,2.0,33,310.69
SHP-103762,2024-03-09 00:00:00,MW-2,SE-3,Small Straight,1069.8,10.2,7.7,1.0,79,1254.67
SHP-113831,2024-09-08 00:00:00,NE-2,SE-1,Sprinter Van,533.5,6.2,11.0,7.0,161,675.35
SHP-100586,2024-01-11 00:00:00,NE-1,SE-1,Tractor Trailer,1956.0,11.8,5.0,1.0,262,2230.67
SHP-113924,2024-09-09 00:00:00,MW-2,SC-1,Large Straight,1925.0,16.5,23.2,6.0,227,1089.45
SHP-121997,2025-02-03 00:00:00,WC-2,SW-1,Cargo Van,343.1,2.1,7.5,3.0,42,307.66
SHP-119195,2024-12-13 00:00:00,CN-1,WC-1,Large Straight,2035.7,19.4,6.3,1.0,46,2046.53
SHP-127117,2025-05-06 00:00:00,SC-2,SC-1,Large Straight,2047.2,26.2,4.3,3.0,138,1213.0
SHP-117049,2024-11-05 00:00:00,NE-2,WC-2,Small Straight,645.6,5.0,2.3,1.0,74,2214.99
SHP-108727,2024-06-06 00:00:00,SE-1,MW-1,Large Straight,1293.3,9.8,12.2,2.0,293,1540.14
SHP-107077,2024-05-06 00:00:00,SW-2,SE-1,Sprinter Van,454.2,4.0,6.1,4.0,61,584.83
SHP-116506,2024-10-26 00:00:00,SW-1,WC-1,Cargo Van,410.5,2.5,20.5,3.0,109,505.32
SHP-117490,2024-11-12 00:00:00,SC-2,WC-1,Small Straight,798.8,5.2,21.6,4.0,120,1067.99
SHP-116731,2024-10-30 00:00:00,NE-1,SC-1,Large Straight,907.9,10.2,13.2,2.0,274,1590.56
SHP-100066,2024-01-02 00:00:00,NE-2,SE-3,Cargo Van,546.4,2.2,2.7,2.0,59,593.94
SHP-115684,2024-10-12 00:00:00,WC-2,NE-3,Sprinter Van,239.9,2.4,39.4,6.0,55,938.28
SHP-114286,2024-09-16 00:00:00,NE-1,SC-2,Sprinter Van,543.3,4.2,2.7,3.0,189,820.08
SHP-118101,2024-11-23 00:00:00,MW-3,SE-2,Sprinter Van,133.3,1.4,31.6,9.0,45,396.56
SHP-108562,2024-06-03 00:00:00,SW-2,MW-3,Cargo Van,1135.6,9.3,12.1,8.0,21,651.98
SHP-116286,2024-10-22 00:00:00,CN-2,SC-2,Small Straight,829.0,7.1,6.2,3.0,30,1353.22
SHP-115691,2024-10-12 00:00:00,WC-1,SC-2,Large Straight,583.5,4.2,23.7,8.0,129,1397.33
SHP-118254,2024-11-26 00:00:00,SC-1,SW-2,Cargo Van,384.8,4.2,2.7,2.0,87,475.54
SHP-104587,2024-03-23 00:00:00,NE-2,MW-3,Cargo Van,327.7,2.3,7.9,1.0,56,523.92
SHP-127180,2025-05-07 00:00:00,CN-2,NE-1,Small Straight,1868.0,3.3,22.6,8.0,47,749.18
SHP-114270,2024-09-16 00:00:00,MW-2,SE-2,Large Straight,821.9,6.3,24.0,10.0,147,827.41
SHP-125546,2025-04-09 00:00:00,SE-1,MW-3,Cargo Van,316.7,3.0,29.7,4.0,75,274.72
SHP-108759,2024-06-06 00:00:00,MW-1,SC-1,Tractor Trailer,3126.1,16.9,11.5,7.0,372,2912.37
SHP-115111,2024-10-01 00:00:00,WC-2,SE-2,Cargo Van,268.4,1.0,3.8,2.0,82,1078.44
SHP-102491,2024-02-14 00:00:00,SE-1,SE-3,Tractor Trailer,3450.4,30.1,2.1,1.0,100,1984.54
SHP-122626,2025-02-14 00:00:00,SW-2,CN-2,Flatbed,4266.2,22.1,2.3,1.0,12,2372.0792843272875
SHP-107225,2024-05-09 00:00:00,CN-1,NE-3,Cargo Van,403.4,4.0,23.9,8.0,35,219.87
SHP-103172,2024-02-26 00:00:00,NE-2,SE-1,Cargo Van,437.8,2.9,11.9,3.0,161,322.38
SHP-117865,2024-11-19 00:00:00,NE-1,WC-1,Large Straight,743.9,5.0,4.4,3.0,225,2638.48
SHP-102087,2024-02-07 00:00:00,SW-2,CN-1,Sprinter Van,428.1,2.3,11.1,4.0,15,921.37
SHP-109174,2024-06-15 00:00:00,SE-1,SE-3,Cargo Van,272.7,2.3,20.4,4.0,100,172.42
SHP-109979,2024-06-29 00:00:00,SW-1,MW-3,Small Straight,1732.5,17.3,5.7,1.0,45,2125.85
SHP-119217,2024-12-14 00:00:00,SE-3,WC-2,Sprinter Van,88.5,1.0,6.4,3.0,42,970.71
SHP-106304,2024-04-23 00:00:00,MW-1,SE-3,Small Straight,1343.3,10.7,5.7,3.0,144,1456.06
SHP-109795,2024-06-25 00:00:00,MW-3,MW-2,Flatbed,1111.6,6.9,20.8,4.0,66,678.09
SHP-100418,2024-01-08 00:00:00,WC-1,MW-1,Flatbed,1904.1,15.2,16.8,4.0,250,2083.23
SHP-100784,2024-01-15 00:00:00,NE-3,SW-2,Cargo Van,730.6,7.4,7.1,2.0,33,877.85
SHP-116607,2024-10-28 00:00:00,CN-2,NE-3,Large Straight,1727.0,15.1,8.2,12.0,30,1303.55
SHP-123385,2025-03-01 00:00:00,NE-1,CN-1,Small Straight,1373.7,11.0,6.6,1.0,88,1387.12
SHP-104989,2024-03-30 00:00:00,WC-3,NE-1,Small Straight,1225.1,10.6,2.7,3.0,95,2794.05
SHP-128947,2025-06-09 00:00:00,SE-2,NE-1,Small Straight,700.7,4.1,15.7,6.0,180,642.48
SHP-127982,2025-05-22 00:00:00,WC-3,WC-2,Large Straight,864.8,2.9,30.4,10.0,39,424.36
SHP-129337,2025-06-17 00:00:00,SE-3,CN-1,Sprinter Van,187.7,1.1,10.0,6.0,33,597.85
SHP-107967,2024-05-22 00:00:00,NE-1,SC-1,Large Straight,994.7,5.5,5.8,4.0,274,2107.95
SHP-101041,2024-01-20 00:00:00,WC-3,MW-1,Large Straight,1807.7,17.5,10.9,3.0,121,2338.74
SHP-103599,2024-03-06 00:00:00,WC-1,SE-2,Large Straight,1184.6,10.2,16.5,4.0,127,2167.66
SHP-105228,2024-04-03 00:00:00,NE-2,MW-2,Cargo Van,602.0,3.2,5.8,4.0,159,717.88
SHP-125292,2025-04-04 00:00:00,WC-3,SE-3,Cargo Van,526.3,4.7,14.4,6.0,20,769.38
SHP-120778,2025-01-11 00:00:00,WC-1,MW-1,Large Straight,657.9,3.7,5.6,3.0,250,1937.23
SHP-113282,2024-08-29 00:00:00,SW-1,MW-2,Large Straight,726.5,6.8,39.2,12.0,127,686.42
SHP-103304,2024-02-29 00:00:00,SE-1,SE-2,Tractor Trailer,3411.3,24.1,19.2,3.0,171,917.52
SHP-122326,2025-02-09 00:00:00,SW-1,SE-2,Small Straight,1548.9,12.3,6.4,4.0,86,1578.16
SHP-129325,2025-06-16 00:00:00,SE-3,MW-1,Small Straight,2491.9,17.2,6.1,2.0,127,1711.46
SHP-103447,2024-03-02 00:00:00,WC-1,SE-3,Sprinter Van,123.2,1.0,5.9,5.0,55,962.74
SHP-127862,2025-05-20 00:00:00,SC-1,SE-1,Cargo Van,159.7,1.2,12.4,4.0,207,261.04
SHP-125186,2025-04-03 00:00:00,WC-1,SE-2,Small Straight,637.5,7.0,3.1,4.0,127,1566.08
SHP-111238,2024-07-22 00:00:00,MW-1,NE-3,Reefer,1524.5,8.0,7.7,1.0,159,2670.44
SHP-102095,2024-02-07 00:00:00,WC-3,SC-1,Small Straight,682.8,5.8,23.7,6.0,83,658.95
SHP-107535,2024-05-15 00:00:00,WC-1,MW-1,Cargo Van,724.5,6.5,2.1,1.0,250,1207.49
SHP-114582,2024-09-21 00:00:00,MW-1,SW-1,Sprinter Van,454.3,3.7,14.4,1.0,199,653.59
SHP-114123,2024-09-13 00:00:00,SE-3,NW-1,Small Straight,493.1,4.5,6.0,4.0,18,1508.11
SHP-108241,2024-05-27 00:00:00,WC-1,NE-2,Small Straight,2384.7,19.3,18.4,4.0,131,2284.74
SHP-124693,2025-03-24 00:00:00,NE-2,SC-1,Small Straight,809.1,6.0,5.2,1.0,173,1519.65
SHP-200035,2024-04-12 00:00:00,WC-1,NE-2,Small Straight,1322.9,12.4,16.9,7.0,131,1568.49
SHP-128067,2025-05-24 00:00:00,MW-2,CN-1,Sprinter Van,96.2,1.1,19.5,2.0,64,359.16
SHP-124000,2025-03-12 00:00:00,WC-1,SE-3,Cargo Van,703.7,4.1,9.3,6.0,55,989.69
SHP-102741,2024-02-18 00:00:00,SE-1,MW-3,Flatbed,1216.7,11.6,20.5,6.0,75,1502.21
SHP-113053,2024-08-25 00:00:00,MW-3,NE-2,Sprinter Van,127.7,2.9,5.2,1.0,43,680.17
SHP-104734,2024-03-26 00:00:00,MW-1,SE-1,Sprinter Van,521.5,3.9,20.8,4.0,348,532.05
SHP-109909,2024-06-27 00:00:00,NE-1,SE-1,Sprinter Van,235.5,1.4,7.3,2.0,262,439.23
SHP-123043,2025-02-22 00:00:00,SC-1,SW-2,Small Straight,1687.2,10.9,6.1,3.0,87,810.39
SHP-104777,2024-03-26 00:00:00,SE-2,SE-1,Reefer,2314.8,24.8,23.0,4.0,136,1147.98
SHP-103981,2024-03-13 00:00:00,SC-1,SC-2,Flatbed,2468.1,19.3,48.0,10.0,168,730.49
SHP-108388,2024-05-30 00:00:00,SW-1,SC-1,Small Straight,1393.6,14.0,6.0,1.0,145,833.69
SHP-111325,2024-07-23 00:00:00,SE-2,NE-1,Small Straight,619.4,6.2,17.7,7.0,180,667.75
SHP-101312,2024-01-24 00:00:00,MW-2,SE-1,Large Straight,496.3,3.6,30.5,7.0,173,469.51
SHP-113127,2024-08-27 00:00:00,MW-3,NE-2,Small Straight,1533.1,15.7,3.1,4.0,43,1684.69
SHP-120435,2025-01-05 00:00:00,SW-1,WC-1,Sprinter Van,289.9,1.7,5.4,1.0,109,624.94
SHP-122285,2025-02-08 00:00:00,SC-1,SE-1,Reefer,1327.4,8.0,16.7,4.0,207,1419.23
SHP-115416,2024-10-07 00:00:00,NE-2,SC-2,Small Straight,903.4,7.3,11.1,5.0,126,1531.14
SHP-113355,2024-08-31 00:00:00,WC-1,NE-2,Small Straight,977.8,8.0,4.7,1.0,131,2410.79
SHP-115082,2024-10-01 00:00:00,MW-1,SC-1,Sprinter Van,1038.6,10.9,12.4,5.0,372,540.91
SHP-103171,2024-02-26 00:00:00,SE-1,SC-1,Large Straight,1774.1,14.5,2.5,5.0,220,1497.32
SHP-109242,2024-06-16 00:00:00,WC-1,SE-1,Cargo Van,484.7,2.8,4.1,1.0,175,1346.92
SHP-119998,2024-12-28 00:00:00,MW-1,MW-3,Tractor Trailer,3543.4,31.1,7.8,1.0,84,1942.11
SHP-112511,2024-08-16 00:00:00,CN-2,SW-1,Cargo Van,914.4,9.5,43.8,4.0,18,791.28
SHP-112427,2024-08-14 00:00:00,SW-1,NE-2,Cargo Van,203.9,1.8,3.8,1.0,100,705.99
SHP-109641,2024-06-23 00:00:00,MW-2,CN-2,Cargo Van,240.7,1.8,13.8,2.0,38,388.02
SHP-111368,2024-07-24 00:00:00,SE-3,NE-2,Small Straight,1430.4,17.7,10.0,4.0,49,990.33
SHP-126090,2025-04-18 00:00:00,SE-2,NE-3,Large Straight,1915.8,16.9,16.9,7.0,66,1317.05
SHP-104055,2024-03-14 00:00:00,NE-1,WC-1,Cargo Van,616.3,6.4,16.8,1.0,225,867.25
SHP-129250,2025-06-15 00:00:00,MW-1,MW-2,Small Straight,1034.1,8.8,32.0,5.0,321,393.68
SHP-125142,2025-04-02 00:00:00,SW-1,SC-2,Small Straight,664.1,5.8,5.1,3.0,106,639.96
SHP-115358,2024-10-06 00:00:00,MW-1,SE-1,Sprinter Van,797.7,8.8,3.9,2.0,348,1321.3
SHP-116126,2024-10-19 00:00:00,SC-2,NE-2,Sprinter Van,241.5,1.4,31.6,4.0,118,700.52
SHP-127858,2025-05-20 00:00:00,MW-3,NE-3,Sprinter Van,185.9,1.7,11.6,7.0,39,444.7
SHP-300012,2025-01-10 00:00:00,MW-1,MW-2,Cargo Van,1838.5,5.0,17.2,4.0,89,0.1
SHP-124281,2025-03-17 00:00:00,MW-3,SW-1,Small Straight,745.1,6.2,13.9,9.0,46,797.66
SHP-113295,2024-08-30 00:00:00,SE-1,NE-3,Small Straight,976.0,12.5,3.2,2.0,115,1361.23
SHP-102718,2024-02-18 00:00:00,SC-1,NE-2,Small Straight,957.5,7.2,18.8,6.0,212,1080.36
SHP-128467,2025-05-31 00:00:00,CN-1,NE-1,Cargo Van,325.5,1.8,10.3,2.0,71,506.98
SHP-100794,2024-01-15 00:00:00,NE-1,SC-2,Small Straight,2819.5,19.1,11.3,4.0,189,1967.58
SHP-114074,2024-09-12 00:00:00,NE-2,SC-1,Large Straight,1075.9,7.6,47.4,10.0,173,1043.61
SHP-112106,2024-08-08 00:00:00,WC-2,SC-1,Small Straight,1326.1,13.3,4.0,1.0,117,1623.85
SHP-117098,2024-11-06 00:00:00,SE-2,SC-1,Small Straight,2835.1,16.7,22.1,4.0,172,1340.96
SHP-128891,2025-06-08 00:00:00,WC-2,NE-2,Small Straight,642.9,4.1,7.1,2.0,83,1892.72
SHP-116590,2024-10-28 00:00:00,MW-1,NE-2,Small Straight,1072.5,4.9,2.1,4.0,271,1377.83
SHP-110343,2024-07-05 00:00:00,WC-1,SE-2,Cargo Van,320.6,1.7,4.9,2.0,127,1006.86
SHP-129365,2025-06-17 00:00:00,NE-1,MW-2,Sprinter Van,219.9,1.6,29.8,11.0,202,276.02
SHP-116479,2024-10-25 00:00:00,MW-2,SW-1,Small Straight,2838.4,23.4,19.7,5.0,117,1771.73
SHP-110510,2024-07-09 00:00:00,NE-2,MW-2,Small Straight,855.8,7.4,30.2,8.0,159,669.03
SHP-104284,2024-03-18 00:00:00,MW-2,SE-1,Sprinter Van,960.3,3.4,31.8,5.0,173,553.93
SHP-105378,2024-04-06 00:00:00,SC-1,SC-2,Small Straight,2681.2,26.1,2.3,3.0,168,1180.22
SHP-112614,2024-08-18 00:00:00,SC-2,MW-1,Sprinter Van,1725.2,15.8,22.5,4.0,193,830.6
SHP-105344,2024-04-05 00:00:00,CN-1,NE-1,Cargo Van,1751.9,7.0,6.2,4.0,71,760.54
SHP-106194,2024-04-21 00:00:00,WC-1,NE-3,Large Straight,863.7,7.1,27.4,8.0,81,1657.33
